24.860; 67.010; 10889100;
31.560; 74.350; 5997200;
31.410; 73.110; 2342300;
33.600; 73.040; 1643800;
30.200; 71.450; 1396100;
25.380; 68.370; 1360600;
32.160; 74.180; 1320500;
34.010; 71.540; 1145900;
30.210; 67.020; 658900;
33.720; 73.060; 617000;
32.080; 72.670; 534500;
32.520; 74.550; 491500;
29.390; 71.670; 476200;
27.700; 68.850; 391200;
31.280; 72.320; 342100;
31.720; 73.980; 326800;
27.560; 68.210; 315100;
32.580; 74.070; 293600;
34.200; 72.040; 286700;
31.120; 74.450; 286000;
28.420; 70.300; 272300;
30.670; 73.110; 243400;
30.810; 73.450; 235300;
33.770; 72.750; 231400;
30.060; 70.640; 219400;
25.530; 69.010; 215100;
26.240; 68.400; 213500;
34.780; 72.360; 203400;
31.720; 72.980; 197400;
31.980; 74.210; 176000;
30.160; 72.670; 174700;
32.940; 73.720; 170100;
28.300; 70.130; 165000;
28.280; 68.430; 160600;
27.960; 68.640; 155400;
30.310; 71.820; 155000;
32.070; 73.680; 151800;
33.600; 71.440; 146100;
30.070; 71.180; 141800;
28.650; 70.650; 137300;
31.150; 72.690; 134000;
30.000; 73.250; 127800;
31.810; 74.250; 126600;
30.350; 73.380; 125700;
34.150; 73.200; 123600;
25.760; 68.660; 120500;
31.340; 73.410; 120500;
27.530; 68.740; 119100;
29.790; 72.840; 118500;
32.330; 74.360; 118300;
26.730; 67.770; 114900;
32.590; 73.480; 113500;
29.150; 71.260; 112000;
30.730; 72.640; 111100;
27.800; 66.600; 108500;
30.050; 72.340; 107700;
31.830; 70.900; 105400;
32.450; 74.100; 104500;
34.010; 71.990; 104300;
32.300; 72.340; 101800;
25.460; 68.720; 100300;
34.160; 71.730; 98200;
32.930; 72.850; 94000;
32.590; 71.540; 93300;
30.460; 70.970; 92200;
34.130; 72.470; 92100;
30.300; 73.070; 84400;
30.530; 72.680; 84300;
32.810; 73.890; 83800;
33.750; 72.810; 83700;
30.970; 70.930; 81900;
29.710; 72.550; 81200;
33.780; 72.360; 81100;
32.640; 74.200; 80100;
31.630; 71.060; 79700;
25.990; 63.070; 79200;
28.240; 69.180; 77800;
30.920; 66.440; 76300;
29.540; 71.630; 75700;
30.440; 72.340; 74900;
29.610; 73.140; 73100;
25.120; 68.530; 72400;
31.900; 70.860; 72000;
24.660; 68.840; 71500;
25.360; 68.300; 71300;
32.270; 72.900; 71200;
27.860; 69.100; 70800;
27.850; 67.900; 69800;
32.700; 73.960; 69400;
26.670; 67.990; 69200;
25.920; 68.610; 68600;
30.200; 66.980; 68600;
30.970; 72.470; 68400;
31.030; 73.850; 67900;
29.620; 71.910; 67800;
31.750; 73.820; 67200;
27.590; 67.990; 66700;
33.260; 73.300; 66600;
32.110; 74.870; 66500;
29.880; 71.290; 66100;
30.670; 73.660; 64900;
31.200; 73.950; 63800;
29.020; 71.880; 63200;
29.800; 72.180; 63100;
31.110; 72.800; 63100;
34.220; 71.570; 62500;
34.340; 73.200; 60700;
30.460; 73.700; 60300;
28.010; 69.320; 59900;
29.640; 70.590; 59500;
26.050; 68.930; 58600;
32.260; 75.150; 58400;
31.720; 73.370; 57700;
34.280; 71.930; 57400;
31.450; 73.690; 56800;
32.480; 74.340; 56800;
29.550; 67.870; 56200;
30.750; 73.820; 55600;
34.020; 72.920; 55100;
32.990; 70.600; 54700;
30.400; 71.870; 53900;
30.970; 73.970; 53100;
32.300; 74.140; 53000;
31.350; 69.440; 51600;
27.680; 68.890; 51500;
32.270; 74.650; 51300;
25.140; 62.330; 51100;
29.100; 70.320; 50100;
31.830; 72.820; 50000;
25.050; 68.650; 49000;
31.840; 71.430; 48100;
28.030; 69.540; 47900;
32.110; 73.920; 47700;
25.810; 68.420; 46600;
27.810; 68.290; 46500;
31.570; 73.480; 46300;
32.640; 74.570; 46300;
32.300; 72.270; 46000;
32.270; 73.810; 45500;
31.170; 74.100; 45400;
31.370; 74.380; 45400;
28.240; 68.650; 45000;
34.620; 71.970; 44600;
29.510; 70.840; 44400;
30.700; 70.640; 44400;
30.430; 72.700; 44100;
30.550; 72.110; 44100;
32.900; 73.750; 43400;
28.180; 68.050; 43300;
33.750; 73.520; 43300;
30.900; 73.500; 43200;
24.750; 67.920; 43000;
32.920; 72.410; 42600;
30.580; 73.830; 41800;
25.370; 69.730; 40900;
29.190; 72.850; 40200;
26.430; 67.850; 40000;
32.190; 73.030; 40000;
32.210; 70.380; 39600;
34.040; 72.880; 39600;
31.040; 73.130; 39500;
31.970; 73.980; 39500;
32.150; 74.110; 39300;
28.050; 69.700; 38900;
32.640; 73.720; 38700;
32.450; 71.470; 38000;
27.330; 68.020; 37800;
30.750; 73.030; 37800;
30.360; 68.600; 37200;
31.980; 72.330; 37200;
29.500; 71.220; 37000;
31.570; 73.180; 36800;
28.940; 70.940; 36700;
30.880; 73.600; 36700;
34.050; 73.170; 36600;
34.070; 71.990; 36400;
32.480; 72.920; 36300;
34.020; 71.780; 36100;
32.560; 73.210; 36000;
34.020; 73.130; 35600;
32.600; 70.910; 35200;
34.070; 72.620; 35100;
30.770; 72.430; 35000;
33.540; 71.050; 35000;
31.500; 73.270; 34900;
36.020; 71.750; 34900;
33.240; 72.260; 34800;
31.900; 73.270; 34700;
27.600; 68.620; 34500;
31.900; 74.520; 34400;
28.100; 68.020; 34300;
28.820; 70.510; 33700;
29.800; 71.730; 33700;
28.270; 68.770; 33500;
29.380; 70.900; 33200;
27.350; 68.510; 33000;
31.830; 72.780; 33000;
28.430; 69.570; 32800;
25.270; 63.450; 32600;
27.670; 68.370; 32500;
31.870; 73.500; 32500;
32.640; 73.010; 32300;
34.320; 71.830; 32200;
27.200; 68.480; 31700;
30.840; 72.800; 31600;
30.330; 66.880; 31500;
31.460; 74.100; 31500;
31.250; 74.210; 31200;
25.150; 69.100; 30900;
25.430; 68.530; 30700;
26.130; 68.260; 30700;
29.580; 72.230; 30600;
28.570; 65.420; 30400;
32.460; 71.470; 30200;
31.840; 73.630; 30000;
27.180; 67.810; 29600;
27.100; 67.730; 29400;
32.290; 71.370; 29400;
33.570; 72.650; 29100;
28.140; 69.070; 28900;
30.170; 73.570; 28900;
35.200; 71.880; 28900;
30.830; 71.910; 28800;
31.800; 72.270; 28800;
29.800; 66.850; 28600;
34.180; 71.770; 28500;
34.300; 71.650; 28500;
35.490; 72.230; 28400;
31.590; 73.690; 28100;
25.820; 69.370; 27900;
32.190; 75.070; 27900;
30.540; 72.230; 27800;
32.540; 73.980; 27800;
32.250; 72.110; 27700;
