35.670; 51.430; 7317200;
36.270; 59.570; 2155700;
32.680; 51.680; 1357600;
38.080; 46.300; 1341600;
29.630; 52.570; 1206800;
35.800; 50.970; 1018700;
34.650; 50.950; 1007900;
31.280; 48.720; 682600;
34.380; 47.060; 642900;
29.500; 60.830; 534000;
37.530; 45.000; 515300;
30.300; 57.080; 508000;
31.920; 54.370; 484600;
37.300; 49.630; 476700;
34.080; 49.700; 433900;
34.770; 48.580; 413200;
38.250; 48.300; 390300;
36.270; 50.000; 369500;
30.330; 48.280; 327300;
35.300; 47.020; 319600;
36.670; 48.500; 319100;
33.480; 48.350; 319000;
27.250; 56.250; 318800;
35.540; 51.200; 287400;
33.920; 48.800; 254700;
36.830; 54.480; 218200;
33.980; 51.580; 215900;
36.220; 57.630; 212400;
36.550; 53.100; 211000;
36.220; 58.820; 197600;
32.670; 51.350; 191400;
29.470; 55.730; 178200;
32.700; 51.470; 177900;
38.530; 44.970; 176300;
32.380; 48.470; 171800;
36.430; 52.400; 171300;
36.530; 52.700; 170500;
37.470; 57.320; 167700;
32.880; 59.220; 158700;
35.420; 51.580; 154500;
36.470; 52.870; 154300;
28.920; 50.830; 152000;
35.730; 51.180; 149700;
37.420; 46.220; 149000;
34.320; 48.850; 148700;
36.530; 46.200; 142100;
36.230; 46.280; 132700;
30.420; 56.020; 129700;
37.250; 55.170; 128600;
31.020; 61.480; 128400;
36.770; 45.720; 127600;
35.020; 50.330; 126800;
29.800; 52.830; 123400;
32.320; 50.850; 121200;
35.280; 59.220; 117700;
33.630; 46.430; 116800;
35.320; 51.650; 116100;
36.420; 54.970; 116000;
37.470; 49.450; 112500;
28.550; 53.570; 112200;
38.430; 45.770; 108600;
36.970; 46.100; 106700;
37.120; 58.500; 106700;
33.490; 49.050; 103100;
29.240; 52.770; 101400;
35.550; 53.380; 100800;
31.980; 49.300; 99100;
27.200; 60.700; 98000;
28.970; 53.680; 97300;
29.600; 51.670; 97300;
32.020; 51.870; 96300;
35.670; 50.990; 95400;
30.360; 50.780; 92800;
29.080; 58.350; 92500;
30.820; 51.680; 91100;
32.810; 51.540; 91000;
33.450; 48.350; 90700;
30.430; 48.180; 89600;
37.330; 47.700; 88000;
38.470; 47.060; 87900;
37.450; 57.920; 87100;
35.180; 58.450; 86100;
35.220; 60.620; 85200;
29.270; 51.200; 84800;
33.530; 47.600; 84300;
33.370; 49.720; 81200;
28.670; 57.730; 78100;
36.720; 53.550; 77600;
38.180; 44.750; 77500;
36.950; 45.370; 76700;
34.320; 47.120; 75700;
35.950; 50.600; 75100;
30.650; 49.220; 75000;
30.580; 50.270; 74800;
37.330; 46.050; 71200;
35.170; 47.800; 70900;
36.150; 49.220; 70200;
35.450; 46.200; 69600;
39.650; 47.930; 69400;
31.800; 49.900; 68900;
36.070; 49.700; 68800;
36.320; 49.160; 67700;
34.200; 48.370; 67100;
32.050; 48.830; 66100;
32.320; 54.010; 65800;
32.650; 51.750; 65600;
37.180; 50.150; 64600;
33.630; 50.050; 64200;
35.980; 45.920; 63800;
