60.170; 24.940; 562400;
60.210; 24.660; 227400;
61.520; 23.760; 202700;
60.290; 25.040; 185900;
60.450; 22.250; 175800;
65.020; 25.470; 127600;
60.990; 25.660; 98600;
62.900; 27.700; 88500;
62.260; 25.750; 83300;
61.490; 21.770; 76100;
61.060; 28.180; 59100;
63.100; 21.610; 57000;
60.470; 26.930; 54400;
62.610; 29.780; 52800;
61.000; 24.450; 47100;
60.390; 25.660; 46500;
61.700; 27.260; 46100;
60.640; 24.870; 43600;
60.480; 25.100; 37500;
61.130; 21.520; 36700;
66.490; 25.700; 36600;
60.250; 24.080; 36300;
63.840; 23.120; 35600;
64.230; 27.730; 35400;
60.400; 25.030; 32500;
60.410; 25.110; 32200;
60.880; 26.700; 32000;
60.120; 24.430; 31000;
61.180; 28.760; 30200;
60.470; 24.790; 29900;
62.790; 22.840; 28600;
61.870; 28.910; 28100;
61.490; 23.480; 27600;
60.740; 24.790; 26600;
60.420; 24.330; 25200;
60.390; 23.130; 25100;
60.490; 22.180; 24200;
63.570; 27.180; 24100;
62.320; 27.910; 23600;
65.760; 24.550; 23300;
65.860; 24.170; 22900;
61.470; 24.080; 22700;
61.210; 26.030; 21900;
61.550; 23.600; 21500;
61.050; 25.430; 21100;
60.420; 22.420; 20800;
60.920; 26.610; 20600;
61.270; 24.030; 20600;
63.080; 27.660; 20400;
63.680; 22.700; 19500;
60.820; 23.630; 18800;
64.690; 24.480; 18800;
65.960; 29.180; 18800;
60.650; 25.300; 17700;
60.800; 21.410; 17600;
62.420; 25.940; 17500;
60.370; 25.260; 17300;
60.690; 26.800; 17300;
63.090; 21.710; 16900;
61.320; 23.740; 16700;
65.190; 25.350; 16300;
60.900; 24.590; 15700;
61.340; 22.910; 15300;
59.980; 23.440; 15200;
63.320; 30.040; 15100;
60.950; 25.930; 15000;
62.440; 22.180; 15000;
60.800; 25.740; 14700;
62.610; 25.690; 14300;
60.470; 22.020; 14100;
60.500; 22.440; 14100;
62.990; 22.970; 14100;
64.080; 24.530; 14000;
61.860; 25.180; 13600;
61.810; 22.410; 12800;
64.920; 25.500; 12600;
61.500; 23.610; 12500;
60.310; 22.280; 12400;
61.440; 21.870; 12200;
62.270; 24.690; 12200;
60.620; 27.250; 12100;
62.740; 22.570; 11600;
63.920; 24.960; 11600;
59.830; 22.950; 11300;
60.950; 26.800; 11300;
61.100; 28.500; 11100;
60.100; 19.940; 10800;
62.630; 22.380; 10800;
66.730; 27.390; 10700;
60.460; 26.220; 9800;
60.570; 27.210; 9400;
61.140; 22.120; 9300;
61.190; 22.700; 9000;
64.260; 24.830; 8900;
62.270; 21.360; 8800;
61.260; 22.330; 8700;
64.800; 25.990; 8300;
61.320; 22.130; 7900;
63.520; 22.530; 7600;
61.590; 21.830; 6100;
61.220; 21.710; 5900;
61.370; 21.970; 5900;
61.050; 22.370; 5000;
