35.670; 139.770; 8294200;
35.470; 139.620; 3525600;
34.680; 135.500; 2596700;
35.150; 136.910; 2196400;
43.060; 141.340; 1853600;
34.680; 135.170; 1535100;
35.010; 135.750; 1468200;
33.590; 130.410; 1376100;
35.530; 139.700; 1288000;
34.390; 132.440; 1134800;
38.260; 140.890; 1029200;
33.880; 130.860; 1009700;
35.610; 140.110; 909800;
34.570; 135.480; 786200;
32.800; 130.710; 667200;
34.670; 133.920; 632500;
35.580; 139.380; 630900;
34.720; 137.730; 594700;
35.660; 139.330; 558800;
35.700; 139.990; 558800;
31.590; 130.560; 553400;
34.670; 135.590; 513900;
35.870; 139.640; 505000;
37.920; 139.040; 503300;
34.830; 134.690; 483300;
33.840; 132.770; 478400;
35.910; 139.630; 471800;
35.780; 139.900; 469800;
34.980; 138.390; 468500;
35.810; 139.730; 468500;
34.730; 135.340; 465800;
36.560; 136.640; 457300;
35.720; 139.930; 456000;
34.710; 135.410; 455800;
36.560; 139.890; 448700;
33.240; 131.600; 440900;
34.610; 133.770; 434300;
35.270; 139.670; 430900;
32.750; 129.880; 413100;
34.810; 135.660; 403800;
35.420; 136.760; 400500;
35.560; 139.430; 390100;
35.330; 139.470; 388600;
34.780; 135.480; 387900;
34.500; 133.370; 380800;
34.220; 135.170; 380300;
34.760; 137.390; 373800;
34.690; 135.830; 369000;
36.650; 138.180; 360700;
35.090; 137.160; 358900;
37.050; 140.880; 358600;
43.770; 142.360; 358100;
34.850; 135.620; 354900;
34.750; 135.520; 350700;
34.960; 137.160; 346500;
37.410; 140.380; 338000;
35.800; 139.470; 337100;
35.920; 139.490; 336500;
35.870; 139.970; 335600;
33.560; 133.540; 333900;
34.340; 134.040; 333200;
36.700; 137.220; 325200;
39.710; 140.110; 317900;
35.890; 139.790; 315300;
31.910; 131.420; 307900;
26.210; 127.700; 303500;
40.830; 140.740; 298400;
35.010; 135.870; 296800;
34.660; 134.980; 296700;
35.240; 136.980; 295000;
34.970; 136.640; 294100;
37.750; 140.470; 293000;
39.700; 141.150; 288700;
36.390; 139.060; 284200;
41.800; 140.740; 281200;
35.530; 140.090; 280700;
35.300; 136.800; 279000;
34.630; 135.580; 273800;
34.770; 134.840; 269800;
34.070; 134.550; 266800;
34.810; 135.570; 261900;
35.330; 139.350; 257500;
38.250; 140.330; 254400;
36.080; 136.220; 250100;
33.960; 130.940; 247300;
36.380; 140.470; 247000;
34.790; 135.640; 246800;
36.330; 139.020; 241200;
40.520; 141.530; 240400;
33.310; 130.510; 238300;
33.160; 129.720; 237500;
35.170; 138.690; 237500;
35.020; 138.490; 235600;
35.670; 139.480; 234500;
35.820; 139.790; 230100;
35.330; 139.410; 227300;
35.450; 139.360; 224300;
35.520; 139.470; 219700;
34.800; 135.350; 219300;
35.950; 139.610; 217800;
36.240; 137.970; 210700;
35.650; 139.550; 209900;
35.980; 139.770; 206200;
35.100; 138.860; 205600;
34.470; 135.390; 203000;
35.250; 139.160; 202100;
34.250; 132.560; 199700;
34.780; 135.420; 194600;
37.460; 138.850; 194300;
35.660; 138.570; 193300;
34.900; 135.800; 191200;
36.590; 140.660; 190300;
34.880; 136.580; 189700;
42.980; 144.380; 187400;
35.740; 139.490; 183200;
34.480; 135.420; 181700;
35.740; 140.100; 178000;
35.720; 140.230; 176700;
35.680; 139.570; 176300;
40.600; 140.470; 175800;
42.920; 143.190; 173300;
33.940; 131.240; 173100;
42.630; 141.590; 173100;
35.370; 139.230; 171600;
36.210; 140.090; 171500;
36.750; 137.020; 171100;
35.680; 139.400; 170100;
35.700; 139.410; 169900;
35.320; 139.550; 167700;
33.250; 130.300; 165800;
34.960; 137.100; 165100;
34.720; 136.510; 163400;
35.870; 139.400; 161900;
36.350; 139.450; 161900;
34.820; 135.420; 159200;
36.320; 139.800; 158100;
36.150; 139.390; 156900;
35.690; 140.040; 155700;
35.480; 133.040; 154600;
36.400; 140.520; 154400;
35.860; 139.910; 153900;
35.810; 139.550; 152900;
35.500; 134.230; 152300;
36.300; 139.380; 150800;
35.830; 139.380; 150600;
35.370; 136.610; 150500;
34.730; 135.570; 149700;
35.750; 139.470; 147500;
35.300; 136.910; 147400;
43.200; 141.000; 147100;
35.610; 139.460; 145900;
35.790; 139.260; 144900;
34.180; 131.480; 142400;
35.440; 133.340; 140100;
35.670; 139.900; 139100;
35.710; 139.580; 137300;
34.990; 137.000; 136700;
36.090; 140.190; 136100;
33.020; 130.440; 135700;
37.120; 138.250; 135700;
35.220; 137.080; 133700;
34.730; 135.590; 133100;
35.410; 136.890; 132000;
34.570; 135.550; 131600;
31.720; 131.060; 131100;
35.500; 139.400; 131100;
34.880; 138.260; 130800;
35.880; 140.030; 130500;
35.830; 139.880; 130400;
34.520; 135.600; 129200;
34.710; 135.620; 129000;
36.320; 139.200; 129000;
34.440; 132.720; 128600;
43.120; 141.550; 128200;
36.400; 138.250; 126400;
34.500; 135.800; 126300;
33.280; 131.500; 125400;
35.830; 139.580; 125300;
34.580; 136.530; 124500;
35.020; 135.950; 123900;
33.960; 133.270; 123800;
34.830; 135.470; 123500;
32.580; 131.680; 123400;
26.340; 127.790; 123200;
35.380; 139.930; 123200;
34.480; 135.570; 123100;
35.220; 138.610; 120900;
35.470; 139.420; 120900;
35.950; 139.870; 120800;
34.890; 135.220; 120600;
34.560; 135.610; 120100;
34.870; 138.320; 119800;
34.820; 137.390; 119700;
38.430; 141.290; 119200;
37.490; 139.930; 116900;
34.050; 131.570; 116500;
34.060; 133.000; 116300;
