41.890; 12.500; 2618900;
45.480; 9.190; 1212900;
40.850; 14.270; 995000;
45.080; 7.680; 865700;
38.120; 13.360; 671100;
44.420; 8.930; 594900;
44.500; 11.340; 375800;
43.780; 11.240; 356100;
37.500; 15.080; 315100;
41.120; 16.870; 310500;
45.430; 12.330; 271800;
45.440; 10.990; 248600;
38.190; 15.550; 243300;
45.650; 13.770; 207800;
45.410; 11.870; 207600;
40.480; 17.240; 200100;
45.550; 10.220; 192700;
44.650; 10.920; 178200;
38.110; 15.650; 176700;
43.890; 11.090; 172300;
39.220; 9.100; 163800;
44.810; 10.320; 158600;
43.110; 12.390; 153200;
43.550; 10.300; 149800;
41.470; 15.550; 145200;
40.680; 14.770; 144300;
44.710; 10.630; 143600;
44.420; 12.210; 140400;
44.840; 11.610; 132500;
44.060; 12.570; 130300;
37.070; 15.290; 124400;
45.580; 9.270; 120100;
42.460; 14.210; 119100;
40.730; 8.560; 116900;
41.470; 12.890; 115700;
45.700; 9.670; 113500;
44.220; 12.030; 110100;
45.550; 11.540; 108300;
42.570; 12.650; 107200;
46.080; 11.120; 105500;
45.450; 8.620; 102900;
43.600; 13.500; 101000;
45.060; 9.680; 96600;
46.070; 13.240; 94000;
46.500; 11.350; 93600;
43.470; 11.870; 92600;
38.900; 16.600; 92100;
40.930; 14.190; 91400;
41.230; 16.290; 91400;
40.640; 17.930; 91100;
43.920; 12.910; 90800;
44.150; 12.240; 90700;
40.790; 14.360; 90400;
41.320; 16.270; 90000;
44.130; 9.830; 89700;
43.720; 10.400; 86300;
43.940; 10.910; 84900;
45.830; 8.830; 84400;
44.920; 8.610; 83000;
40.360; 18.160; 82700;
45.670; 12.240; 81500;
43.850; 10.500; 80700;
45.810; 9.080; 80300;
37.810; 12.430; 79200;
40.830; 14.120; 78900;
45.620; 8.840; 78100;
40.900; 14.280; 77700;
45.550; 9.230; 77300;
41.070; 14.320; 75100;
37.080; 14.210; 74500;
45.560; 9.170; 74300;
42.020; 12.680; 73000;
45.200; 9.150; 72900;
44.920; 8.210; 71300;
45.150; 10.010; 71200;
39.290; 16.260; 70700;
42.770; 11.100; 70700;
36.930; 14.730; 70300;
39.270; 9.150; 69600;
38.950; 16.290; 69500;
38.030; 12.520; 69400;
40.660; 15.790; 67200;
44.060; 10.150; 66800;
40.700; 14.480; 66500;
44.070; 10.070; 66300;
42.350; 13.390; 65200;
44.360; 11.700; 65000;
37.500; 14.050; 62600;
40.840; 16.550; 62600;
44.790; 10.870; 62100;
41.130; 14.770; 61600;
41.210; 16.590; 61100;
42.420; 12.090; 61000;
41.600; 12.650; 60100;
40.930; 14.300; 59300;
40.810; 14.340; 59000;
44.320; 8.460; 59000;
43.890; 10.240; 58800;
43.850; 13.010; 57700;
41.270; 15.880; 56800;
41.630; 15.900; 56400;
40.980; 14.190; 56100;
45.330; 8.850; 56100;
41.120; 16.690; 56000;
36.960; 14.530; 55900;
40.670; 16.600; 55400;
41.690; 15.380; 55300;
45.610; 8.910; 55200;
40.800; 14.340; 54800;
37.310; 13.580; 54400;
44.290; 11.870; 54200;
36.870; 14.760; 53600;
45.020; 7.690; 53600;
40.830; 14.330; 52900;
45.220; 12.270; 52800;
40.920; 14.790; 52700;
40.710; 14.690; 52500;
41.690; 12.760; 52500;
45.540; 9.040; 52500;
44.390; 7.540; 52300;
41.280; 16.410; 52000;
42.350; 14.160; 51900;
38.090; 13.510; 51700;
41.250; 16.500; 50900;
42.960; 12.700; 50700;
39.090; 17.120; 50400;
42.090; 11.780; 50400;
42.860; 13.580; 50400;
43.750; 11.180; 50400;
40.620; 14.970; 50200;
37.620; 15.170; 50000;
45.090; 7.510; 50000;
43.830; 7.770; 49800;
37.670; 12.590; 49500;
42.670; 13.700; 49500;
41.960; 12.790; 49400;
43.330; 11.320; 49400;
40.900; 14.180; 49200;
45.080; 11.780; 49200;
40.760; 14.450; 48800;
40.950; 17.280; 48500;
45.540; 9.270; 48500;
45.970; 12.650; 48200;
40.750; 14.630; 48000;
41.650; 13.350; 48000;
45.160; 10.790; 47600;
45.560; 9.120; 47400;
45.680; 8.780; 47400;
44.990; 7.630; 47300;
41.570; 14.650; 47100;
41.770; 12.230; 46900;
40.710; 17.330; 46700;
45.860; 9.410; 46700;
43.840; 11.190; 46300;
45.550; 9.160; 46200;
45.580; 8.060; 46000;
37.570; 14.900; 45900;
45.150; 7.770; 45900;
45.340; 8.410; 45400;
40.750; 14.510; 45300;
41.680; 12.510; 44800;
37.520; 15.010; 44700;
40.900; 14.280; 44700;
41.000; 14.390; 44500;
43.730; 10.930; 44500;
42.410; 12.860; 44100;
41.150; 16.400; 44000;
42.960; 13.870; 43800;
37.980; 12.960; 43200;
38.160; 15.210; 42700;
40.930; 9.500; 42200;
40.810; 16.410; 41700;
43.720; 13.210; 41600;
37.510; 13.070; 41400;
45.770; 11.740; 41300;
43.300; 13.440; 41200;
43.840; 10.550; 41100;
40.570; 8.310; 40700;
45.320; 9.500; 40600;
42.490; 14.130; 40400;
41.040; 14.280; 39900;
40.900; 14.380; 39700;
43.520; 13.240; 39400;
45.660; 9.190; 39400;
43.460; 12.230; 39000;
43.900; 8.030; 39000;
45.000; 9.000; 39000;
41.460; 12.620; 38800;
43.680; 10.520; 38800;
43.310; 13.720; 38500;
41.470; 12.680; 38400;
41.800; 12.600; 38200;
40.840; 17.350; 38100;
41.260; 13.590; 38100;
45.720; 11.350; 38100;
40.920; 14.260; 38000;
37.240; 14.510; 37900;
